"","Master","lowtag","utme","utmn","eartag1","eartag2","area","county","captyr","captmo","captday","traptype","landtype","locname","UTM.Zone","age","sex","freq","typeofmark","RwdExp","VIT","X2freq","CollarID","NeckCirc","captcomments","mtherlt","fwn1lt","fwn1frq","fwn2lt","fwn2frq","fwn3lt","fwn3frq","fwn4lt","fwn4frq","lowhigh","individual.local.identifier","event.id","visible","timestamp","location.long","location.lat","comments","gps.dop","gps.fix.type.raw","height.raw","sensor.type","individual.taxon.canonical.name","tag.local.identifier","study.name","NewDate","Year","WTYear","timelag","x","y","SeasonYear","SeasonYearBurst"
"176591","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158596,"true","2019-05-05 04:30:36.000",-78.40712,40.1227,"DMAP South:166.28",1.2,"val. GPS-3D",443.09,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 04:30:36,"2019","20155_20401M_2019",12611,1478032,2037899,"Spring19","20155_20401M_Spring19"
"176592","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158597,"true","2019-05-05 08:00:41.000",-78.40836,40.12279,"DMAP South:166.28",1.2,"val. GPS-3D",436.87,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 08:00:41,"2019","20155_20401M_2019",12605,1477927,2037890,"Spring19","20155_20401M_Spring19"
"176593","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158598,"true","2019-05-05 11:30:39.000",-78.40897,40.11392,"DMAP South:166.28",1.8,"val. GPS-3D",538.05,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 11:30:39,"2019","20155_20401M_2019",12598,1478059,2036904,"Spring19","20155_20401M_Spring19"
"176594","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158599,"true","2019-05-05 15:00:18.000",-78.40944,40.11223,"DMAP South:166.28",1.2,"val. GPS-3D",609.15,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 15:00:18,"2019","20155_20401M_2019",12579,1478054,2036710,"Spring19","20155_20401M_Spring19"
"176595","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158600,"true","2019-05-05 18:30:22.000",-78.41237,40.12963,"DMAP South:166.28",1.4,"val. GPS-3D",389.67,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 18:30:22,"2019","20155_20401M_2019",12604,1477454,2038581,"Spring19","20155_20401M_Spring19"
"176596","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158601,"true","2019-05-05 22:00:22.000",-78.40849,40.12764,"DMAP South:166.28",1.6,"val. GPS-3D",412.51,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-05 22:00:22,"2019","20155_20401M_2019",12600,1477817,2038422,"Spring19","20155_20401M_Spring19"
"176597","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158602,"true","2019-05-06 01:30:12.000",-78.40789,40.12761,"DMAP South:166.28",1.4,"val. GPS-3D",410.12,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 01:30:12,"2019","20155_20401M_2019",12590,1477868,2038428,"Spring19","20155_20401M_Spring19"
"176598","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158603,"true","2019-05-06 05:00:17.000",-78.40781,40.12783,"DMAP South:166.28",1.2,"val. GPS-3D",390.02,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 05:00:17,"2019","20155_20401M_2019",12605,1477869,2038454,"Spring19","20155_20401M_Spring19"
"176599","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158604,"true","2019-05-06 08:30:13.000",-78.40771,40.12675,"DMAP South:166.28",1,"val. GPS-3D",389.84,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 08:30:13,"2019","20155_20401M_2019",12596,1477900,2038336,"Spring19","20155_20401M_Spring19"
"176600","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158605,"true","2019-05-06 12:00:16.000",-78.4077,40.11984,"DMAP South:166.28",1.2,"val. GPS-3D",493.53,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 12:00:16,"2019","20155_20401M_2019",12603,1478042,2037575,"Spring19","20155_20401M_Spring19"
"176601","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158606,"true","2019-05-06 15:30:18.000",-78.40765,40.11978,"DMAP South:166.28",1.4,"val. GPS-3D",486.21,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 15:30:18,"2019","20155_20401M_2019",12602,1478048,2037569,"Spring19","20155_20401M_Spring19"
"176602","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158607,"true","2019-05-06 19:00:20.000",-78.40824,40.1199,"DMAP South:166.28",1.2,"val. GPS-3D",479.09,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 19:00:20,"2019","20155_20401M_2019",12602,1477997,2037574,"Spring19","20155_20401M_Spring19"
"176603","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158608,"true","2019-05-06 22:30:13.000",-78.40781,40.12,"DMAP South:166.28",1.4,"val. GPS-3D",460.45,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-06 22:30:13,"2019","20155_20401M_2019",12593,1478031,2037591,"Spring19","20155_20401M_Spring19"
"176604","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158609,"true","2019-05-07 02:00:13.000",-78.40652,40.12138,"DMAP South:166.28",1.2,"val. GPS-3D",411.3,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 02:00:13,"2019","20155_20401M_2019",12600,1478109,2037764,"Spring19","20155_20401M_Spring19"
"176605","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158610,"true","2019-05-07 05:30:22.000",-78.40638,40.12104,"DMAP South:166.28",1,"val. GPS-3D",443.99,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 05:30:22,"2019","20155_20401M_2019",12609,1478128,2037728,"Spring19","20155_20401M_Spring19"
"176606","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158611,"true","2019-05-07 09:00:20.000",-78.40891,40.11945,"DMAP South:166.28",1.2,"val. GPS-3D",477.09,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 09:00:20,"2019","20155_20401M_2019",12598,1477950,2037513,"Spring19","20155_20401M_Spring19"
"176607","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158612,"true","2019-05-07 12:30:13.000",-78.41133,40.11781,"DMAP South:166.28",1.4,"val. GPS-3D",540.95,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 12:30:13,"2019","20155_20401M_2019",12593,1477783,2037296,"Spring19","20155_20401M_Spring19"
"176608","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158613,"true","2019-05-07 16:00:33.000",-78.41144,40.11489,"DMAP South:166.28",1.4,"val. GPS-3D",590.71,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 16:00:33,"2019","20155_20401M_2019",12620,1477834,2036972,"Spring19","20155_20401M_Spring19"
"176609","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158614,"true","2019-05-07 19:30:18.000",-78.41071,40.11194,"DMAP South:166.28",1.2,"val. GPS-3D",609.48,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 19:30:18,"2019","20155_20401M_2019",12585,1477955,2036659,"Spring19","20155_20401M_Spring19"
"176610","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158615,"true","2019-05-07 23:00:20.000",-78.41262,40.11113,"DMAP South:166.28",1.8,"val. GPS-3D",687.87,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-07 23:00:20,"2019","20155_20401M_2019",12602,1477812,2036541,"Spring19","20155_20401M_Spring19"
"176611","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158616,"true","2019-05-08 02:30:25.000",-78.40862,40.11697,"DMAP South:166.28",1.6,"val. GPS-3D",551.57,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 02:30:25,"2019","20155_20401M_2019",12605,1478026,2037246,"Spring19","20155_20401M_Spring19"
"176612","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158617,"true","2019-05-08 06:00:25.000",-78.40651,40.12142,"DMAP South:166.28",1.4,"val. GPS-3D",436.79,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 06:00:25,"2019","20155_20401M_2019",12600,1478109,2037768,"Spring19","20155_20401M_Spring19"
"176613","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158618,"true","2019-05-08 09:30:17.000",-78.4066,40.1214,"DMAP South:166.28",1.2,"val. GPS-3D",440.36,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 09:30:17,"2019","20155_20401M_2019",12592,1478103,2037764,"Spring19","20155_20401M_Spring19"
"176614","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158619,"true","2019-05-08 13:00:21.000",-78.40865,40.11736,"DMAP South:166.28",1.2,"val. GPS-3D",475.26,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 13:00:21,"2019","20155_20401M_2019",12604,1478015,2037288,"Spring19","20155_20401M_Spring19"
"176615","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158620,"true","2019-05-08 16:30:11.000",-78.40887,40.11665,"DMAP South:166.28",1,"val. GPS-3D",566.29,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 16:30:11,"2019","20155_20401M_2019",12590,1478011,2037206,"Spring19","20155_20401M_Spring19"
"176616","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158621,"true","2019-05-08 20:00:15.000",-78.40854,40.11648,"DMAP South:166.28",1.4,"val. GPS-3D",477.4,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 20:00:15,"2019","20155_20401M_2019",12604,1478042,2037192,"Spring19","20155_20401M_Spring19"
"176617","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158622,"true","2019-05-08 23:30:38.000",-78.40883,40.11657,"DMAP South:166.28",1.2,"val. GPS-3D",524.59,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-08 23:30:38,"2019","20155_20401M_2019",12623,1478016,2037198,"Spring19","20155_20401M_Spring19"
"176618","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158623,"true","2019-05-09 03:00:12.000",-78.40658,40.12072,"DMAP South:166.28",1.2,"val. GPS-3D",486.51,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 03:00:12,"2019","20155_20401M_2019",12574,1478118,2037689,"Spring19","20155_20401M_Spring19"
"176619","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158624,"true","2019-05-09 06:30:10.000",-78.40642,40.12541,"DMAP South:166.28",1.4,"val. GPS-3D",395.54,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 06:30:10,"2019","20155_20401M_2019",12598,1478035,2038209,"Spring19","20155_20401M_Spring19"
"176620","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158625,"true","2019-05-09 10:00:19.000",-78.40931,40.11608,"DMAP South:166.28",1.2,"val. GPS-3D",548.18,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 10:00:19,"2019","20155_20401M_2019",12609,1477986,2037137,"Spring19","20155_20401M_Spring19"
"176621","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158626,"true","2019-05-09 13:30:13.000",-78.4085,40.1129,"DMAP South:166.28",1.2,"val. GPS-3D",589.2,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 13:30:13,"2019","20155_20401M_2019",12594,1478119,2036798,"Spring19","20155_20401M_Spring19"
"176622","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158627,"true","2019-05-09 17:00:15.000",-78.40854,40.11202,"DMAP South:166.28",1.2,"val. GPS-3D",658.36,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 17:00:15,"2019","20155_20401M_2019",12602,1478134,2036701,"Spring19","20155_20401M_Spring19"
"176623","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158628,"true","2019-05-09 20:30:19.000",-78.40994,40.1121,"DMAP South:166.28",1.8,"val. GPS-3D",631.67,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-09 20:30:19,"2019","20155_20401M_2019",12604,1478016,2036689,"Spring19","20155_20401M_Spring19"
"176624","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158629,"true","2019-05-10 00:00:10.000",-78.40885,40.11347,"DMAP South:166.28",1.2,"val. GPS-3D",597.49,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 00:00:10,"2019","20155_20401M_2019",12591,1478078,2036856,"Spring19","20155_20401M_Spring19"
"176625","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158630,"true","2019-05-10 03:30:22.000",-78.40531,40.12496,"DMAP South:166.28",1.2,"val. GPS-3D",402.48,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 03:30:22,"2019","20155_20401M_2019",12612,1478136,2038176,"Spring19","20155_20401M_Spring19"
"176626","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158631,"true","2019-05-10 07:00:46.000",-78.40673,40.12583,"DMAP South:166.28",1.2,"val. GPS-3D",406.02,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 07:00:46,"2019","20155_20401M_2019",12624,1478001,2038250,"Spring19","20155_20401M_Spring19"
"176627","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158632,"true","2019-05-10 10:30:22.000",-78.40862,40.11641,"DMAP South:166.28",1,"val. GPS-3D",554.62,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 10:30:22,"2019","20155_20401M_2019",12576,1478037,2037183,"Spring19","20155_20401M_Spring19"
"176628","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158633,"true","2019-05-10 14:00:21.000",-78.41,40.11679,"DMAP South:166.28",1.6,"val. GPS-3D",507.78,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 14:00:21,"2019","20155_20401M_2019",12599,1477914,2037204,"Spring19","20155_20401M_Spring19"
"176629","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158634,"true","2019-05-10 17:30:22.000",-78.41121,40.11571,"DMAP South:166.28",1.2,"val. GPS-3D",553.23,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 17:30:22,"2019","20155_20401M_2019",12601,1477836,2037067,"Spring19","20155_20401M_Spring19"
"176630","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158635,"true","2019-05-10 21:00:20.000",-78.41189,40.11598,"DMAP South:166.28",1.4,"val. GPS-3D",639.57,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-10 21:00:20,"2019","20155_20401M_2019",12598,1477774,2037085,"Spring19","20155_20401M_Spring19"
"176631","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158636,"true","2019-05-11 00:30:13.000",-78.41092,40.11975,"DMAP South:166.28",1.2,"val. GPS-3D",555.42,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 00:30:13,"2019","20155_20401M_2019",12593,1477777,2037515,"Spring19","20155_20401M_Spring19"
"176632","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158637,"true","2019-05-11 04:00:23.000",-78.40617,40.12142,"DMAP South:166.28",1.2,"val. GPS-3D",443.98,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 04:00:23,"2019","20155_20401M_2019",12610,1478138,2037773,"Spring19","20155_20401M_Spring19"
"176633","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158638,"true","2019-05-11 07:30:34.000",-78.40609,40.12132,"DMAP South:166.28",1.2,"val. GPS-3D",434.38,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 07:30:34,"2019","20155_20401M_2019",12611,1478146,2037764,"Spring19","20155_20401M_Spring19"
"176634","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158639,"true","2019-05-11 11:00:34.000",-78.40819,40.12004,"DMAP South:166.28",1.6,"val. GPS-3D",423.74,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 11:00:34,"2019","20155_20401M_2019",12600,1477998,2037590,"Spring19","20155_20401M_Spring19"
"176635","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158640,"true","2019-05-11 14:30:23.000",-78.40799,40.11996,"DMAP South:166.28",1.2,"val. GPS-3D",477.24,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 14:30:23,"2019","20155_20401M_2019",12589,1478016,2037585,"Spring19","20155_20401M_Spring19"
"176636","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158641,"true","2019-05-11 18:00:22.000",-78.40862,40.11614,"DMAP South:166.28",1.2,"val. GPS-3D",553.26,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 18:00:22,"2019","20155_20401M_2019",12599,1478042,2037153,"Spring19","20155_20401M_Spring19"
"176637","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158642,"true","2019-05-11 21:30:18.000",-78.40878,40.11572,"DMAP South:166.28",1.2,"val. GPS-3D",574.43,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-11 21:30:18,"2019","20155_20401M_2019",12596,1478038,2037105,"Spring19","20155_20401M_Spring19"
"176638","Y",20155,720754,444311,20155,20401,"2874South",NA,2019,3,7,"Drop","Private","Swinehart","17N","J","M",6.28,"GPS Collar",NA,"N",NA,31246,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20155_20401","20155_20401M",14344158643,"true","2019-05-12 01:00:22.000",-78.40888,40.11585,"DMAP South:166.28",1.8,"val. GPS-3D",538.76,"gps",NA,31246,"DMA White-tailed Deer 2019 Pennsylvania USA",2019-05-12 01:00:22,"2019","20155_20401M_2019",12604,1478027,2037117,"Spring19","20155_20401M_Spring19"
